0	384	307584	384	83558784	384	384	4915584	384	9830784	384	384	384	78643584	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	4915584	384	384	384	384	384	384	4915584	384	307584	384	384	384	384	384	384	384	384	384	384	384	384	384	307584	384	4915584	384	384	384	384	384	307584	640	83558784	384	384	384	384	384	384	384	384	384	384	384	4915584	78643584	384	4915584	83558784	307584	384	384	384	384	384	384	384	384	384	384	384	307584	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	4915584	5222784	9830784	384	384	384	384	384	384	384	384	384	384	384	384	4915584	78643584	384	384	4915584	157286784	384	384	384	78643584	384	384	384	384	384	384	384	384	384	384	384	384	384	384	4915584	384	384	384	384	384	384	4915584	384	78643584	384	4915584	384	307584	384	384	384	307584	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	307584	4915584	384	4915584	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	4915584	384	78643584	384	384	384	307584	384	384	384	307584	384	384	384	384	307584	384	384	384	384	384	384	384	384	384	384	384	307584	384	4915584	307584	78950784	
68480	0	65920	4981120	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	4981120	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	680320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	373120	157352320	4981376	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	78709120	78709120	65920	4981120	65920	65920	83624320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	4981120	65920	65920	65920	4981120	65920	78709120	4981120	65920	65920	4981120	4981120	78709120	373120	373120	4981120	65920	373120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	4981120	65920	373120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	78709120	78709120	4981120	65920	4981120	65920	373120	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	373120	78709120	
375680	65920	0	65920	83624320	65920	4981120	65920	65920	78709120	65920	65920	65920	9896320	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	4981120	66176	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	4981120	65920	65920	5288320	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	9896320	65920	4981120	5288320	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	79016320	65920	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	9896320	65920	78709120	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	5288320	65920	157352320	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	5288320	65920	157352320	65920	65920	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	65920	
68480	4981120	65920	0	4981120	373120	4981120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	9896320	65920	65920	65920	65920	65920	65920	373120	78709120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	83624320	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	5288320	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	373120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	78709120	4981120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	157352320	65920	4981120	78709120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	4981120	65920	65920	65920	373120	65920	65920	65920	5288320	65920	4981120	65920	78709120	79016320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	78709120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	680320	
83626880	65920	83624320	4981120	0	65920	373120	373120	65920	78709120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	373120	4981120	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	9896320	65920	4981120	65920	65920	66176	65920	65920	65920	65920	65920	65920	78709120	65920	9896320	5288320	65920	373120	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	83624320	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	79016320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	373120	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	65920	83624320	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	4981120	65920	78709120	4981120	4981120	
68480	65920	65920	373120	65920	0	78709120	65920	65920	78709120	65920	65920	65920	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	373120	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	5288320	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	83624320	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	78709120	373120	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	4981120	65920	65920	373120	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	4981120	373120	65920	79016320	65920	65920	78709120	65920	65920	4981120	65920	78709120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	78709120	4981120	65920	65920	65920	9896320	65920	65920	373120	4981120	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	4981120	65920	373120	65920	4981120	
68480	65920	4981120	4981120	373120	78709120	0	65920	65920	65920	65920	4981120	65920	78709120	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	373120	65920	65920	78709120	65920	65920	65920	65920	4981120	65920	65920	373120	65920	65920	65920	65920	65920	65920	157352320	65920	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	4981120	5288320	78709120	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	78709120	83624320	65920	78709120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	373120	9896320	83624320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	65920	65920	5288320	4981120	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	65920	373120	65920	373120	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	78709120	
4983680	65920	65920	78709120	373120	65920	65920	0	65920	65920	65920	65920	65920	373120	373120	65920	4981120	65920	65920	373120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	78709120	78709120	65920	65920	65920	65920	9896320	4981120	78709120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	83624320	65920	4981120	4981120	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	373120	373120	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	373120	4981120	373120	373120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	4981120	65920	78709120	4981120	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	4981120	65920	65920	65920	373120	65920	4981120	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	373120	65920	4981120	78709120	4981120	4981120	5288320	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	
68480	65920	65920	65920	65920	65920	65920	65920	0	65920	680320	65920	65920	65920	65920	4981120	65920	65920	4981120	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	9896320	65920	65920	66176	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	9896320	373120	65920	65920	9896320	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	373120	78709120	4981120	680320	680320	4981120	373120	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	78709120	65920	78709120	65920	4981120	78709120	65920	65920	65920	78709120	65920	78709120	4981120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	83624320	373120	4981120	65920	4981120	65920	65920	65920	680320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	9896320	78709120	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	
9898880	4981120	78709120	65920	78709120	78709120	65920	65920	65920	0	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	373120	65920	65920	65920	65920	65920	65920	66176	65920	4981120	65920	65920	79016320	65920	78709120	5288320	79016320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	4981120	373120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	83624320	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	5288320	4981120	65920	157352320	65920	4981120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	83624320	5288320	65920	9896320	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	4981120	373120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	4981120	373120	78709120	65920	4981120	65920	65920	
